date,hour,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
2019-07-16,5,14,NA,19,NA,12,NA,TRUE,19,17,NA,20,NA,15,NA,24,11,TRUE,NA,15,NA,16,16,NA,18
2019-07-16,6,15,NA,19,NA,17,NA,TRUE,13,19,NA,30,NA,15,NA,29,19,TRUE,NA,15,NA,23,19,NA,25
2019-07-16,7,18,NA,21,NA,24,NA,TRUE,22,22,NA,36,NA,19,NA,32,16,TRUE,NA,20,NA,21,23,NA,25
2019-07-16,8,21,NA,25,NA,24,NA,TRUE,25,28,NA,29,NA,25,NA,27,13,TRUE,NA,16,NA,23,28,NA,19
2019-07-16,9,24,NA,30,NA,27,NA,TRUE,26,28,NA,24,NA,23,NA,8,20,TRUE,NA,16,NA,29,26,NA,13
2019-07-16,10,25,NA,26,NA,27,NA,TRUE,23,29,NA,28,NA,19,NA,12,24,TRUE,NA,15,NA,25,31,NA,21
2019-07-16,11,25,NA,23,NA,16,NA,TRUE,27,30,NA,34,NA,15,NA,23,19,TRUE,NA,31,NA,21,17,NA,22
2019-07-16,12,27,NA,22,NA,21,NA,TRUE,27,27,NA,24,NA,17,NA,13,26,TRUE,NA,14,NA,20,18,NA,15
2019-07-16,13,24,NA,32,NA,22,NA,TRUE,16,28,NA,22,NA,11,NA,11,24,TRUE,NA,35,NA,10,19,NA,25
2019-07-16,14,29,NA,18,NA,21,NA,TRUE,18,26,NA,8,NA,4,NA,12,25,TRUE,NA,15,NA,23,14,NA,8
2019-07-16,15,25,NA,15,NA,13,NA,TRUE,10,23,NA,11,NA,3,NA,6,12,TRUE,NA,10,NA,NA,2,NA,6
2019-07-16,16,10,NA,8,NA,8,NA,NA,10,NA,NA,8,NA,8,NA,4,8,TRUE,NA,21,NA,NA,NA,NA,4
2019-07-16,17,9,NA,6,NA,3,NA,TRUE,14,8,NA,NA,NA,11,NA,5,7,TRUE,NA,14,NA,NA,6,NA,4
2019-07-16,18,10,NA,12,NA,14,NA,TRUE,8,9,NA,NA,NA,11,NA,20,11,TRUE,NA,14,NA,NA,33,NA,14
2019-07-16,19,13,NA,NA,NA,25,NA,TRUE,9,26,NA,15,NA,12,NA,30,7,TRUE,NA,8,NA,NA,22,NA,8
2019-07-16,20,4,NA,11,NA,13,NA,TRUE,17,12,NA,16,NA,14,NA,28,10,TRUE,NA,4,NA,11,10,NA,9
2019-07-16,21,6,NA,8,NA,8,NA,TRUE,9,9,NA,10,NA,18,NA,9,5,TRUE,NA,6,NA,8,8,NA,8
2019-07-16,22,10,NA,9,NA,3,NA,TRUE,8,13,NA,6,NA,18,NA,2,4,TRUE,NA,6,NA,14,15,NA,NA
2019-07-16,23,6,NA,13,NA,6,NA,TRUE,13,17,NA,17,NA,9,NA,8,9,TRUE,NA,5,NA,9,17,NA,NA
2019-07-16,24,8,NA,10,NA,12,NA,TRUE,9,12,NA,20,NA,10,NA,21,8,TRUE,NA,7,NA,11,16,NA,NA
2019-07-17,1,6,NA,7,NA,5,NA,TRUE,12,11,NA,11,NA,15,NA,20,9,TRUE,NA,8,NA,3,9,NA,NA
2019-07-17,2,12,NA,6,NA,8,NA,TRUE,15,8,NA,8,NA,14,NA,15,5,TRUE,NA,4,NA,5,7,NA,14
2019-07-17,3,5,NA,8,NA,9,NA,TRUE,16,12,NA,17,NA,16,NA,15,8,TRUE,NA,4,NA,11,7,NA,20
2019-07-17,4,3,NA,5,NA,10,NA,TRUE,14,10,NA,9,NA,18,NA,19,12,TRUE,NA,6,NA,9,16,NA,11
2019-07-17,5,6,NA,9,NA,9,NA,TRUE,15,10,NA,15,NA,23,NA,22,12,TRUE,NA,5,NA,16,16,NA,20
2019-07-17,6,8,NA,11,NA,11,NA,TRUE,15,18,NA,18,NA,24,NA,19,6,TRUE,NA,7,NA,14,18,NA,20
2019-07-17,7,9,NA,13,NA,12,NA,TRUE,19,19,NA,22,NA,36,NA,20,10,TRUE,NA,14,NA,9,18,NA,27
2019-07-17,8,8,NA,13,NA,9,NA,TRUE,22,16,NA,17,NA,28,NA,23,11,TRUE,NA,18,NA,11,12,NA,28
2019-07-17,9,11,NA,20,NA,8,NA,TRUE,27,25,NA,27,NA,21,NA,25,12,TRUE,NA,11,NA,25,11,NA,32
2019-07-17,10,20,NA,24,NA,11,NA,TRUE,30,32,NA,27,NA,23,NA,25,15,TRUE,NA,16,NA,37,8,NA,29
2019-07-17,11,28,NA,27,NA,26,NA,TRUE,26,32,NA,30,NA,15,NA,20,24,TRUE,NA,23,NA,34,26,NA,33
2019-07-17,12,38,NA,18,NA,17,NA,TRUE,21,21,NA,20,NA,11,NA,19,22,TRUE,NA,34,NA,36,16,NA,13
2019-07-17,13,38,NA,12,NA,16,NA,TRUE,22,17,NA,9,NA,15,NA,10,22,TRUE,NA,21,NA,21,7,NA,13
2019-07-17,14,29,NA,17,NA,17,NA,TRUE,18,16,NA,25,NA,18,NA,26,17,TRUE,NA,18,NA,14,17,NA,10
2019-07-17,15,22,NA,14,NA,6,NA,TRUE,17,16,NA,14,NA,17,NA,20,15,TRUE,NA,23,NA,15,NA,NA,21
2019-07-17,16,10,NA,NA,NA,6,NA,TRUE,18,16,NA,10,NA,5,NA,7,8,TRUE,NA,3,NA,17,NA,NA,19
2019-07-17,17,4,NA,NA,NA,6,NA,TRUE,NA,8,NA,12,NA,4,NA,2,7,TRUE,NA,17,NA,16,NA,NA,24
2019-07-17,18,4,NA,NA,NA,5,NA,TRUE,14,2,NA,12,NA,8,NA,5,5,TRUE,NA,6,NA,12,NA,NA,6
2019-07-17,19,2,NA,NA,NA,5,NA,TRUE,12,19,NA,14,NA,9,NA,6,1,TRUE,NA,3,NA,15,7,NA,15
2019-07-17,20,3,NA,NA,NA,5,NA,TRUE,19,20,NA,13,NA,10,NA,9,2,TRUE,NA,8,NA,9,9,NA,6
2019-07-17,21,4,NA,9,NA,3,NA,TRUE,14,17,NA,20,NA,11,NA,9,6,TRUE,NA,15,NA,13,4,NA,4
2019-07-17,22,8,NA,10,NA,6,NA,TRUE,9,11,NA,15,NA,10,NA,15,4,TRUE,NA,7,NA,7,10,NA,7
2019-07-17,23,7,NA,9,NA,11,NA,TRUE,16,11,NA,13,NA,11,NA,16,14,TRUE,NA,8,NA,7,12,NA,11
2019-07-17,24,6,NA,9,NA,13,NA,TRUE,9,8,NA,11,NA,9,NA,17,11,TRUE,NA,13,NA,18,13,NA,21
2019-07-18,1,1,6,11,NA,8,NA,TRUE,19,19,NA,21,NA,10,NA,25,7,TRUE,NA,8,NA,20,14,10,20
2019-07-18,2,2,9,9,NA,7,NA,TRUE,21,12,NA,10,NA,9,NA,13,7,TRUE,NA,5,NA,14,6,10,23
2019-07-18,3,7,13,12,NA,6,NA,TRUE,19,16,NA,18,NA,11,NA,15,7,TRUE,NA,9,NA,21,14,26,15
2019-07-18,4,10,7,12,NA,6,NA,TRUE,19,25,NA,21,NA,12,NA,12,10,TRUE,NA,6,NA,9,17,10,11
2019-07-18,5,15,5,18,NA,10,NA,TRUE,14,22,NA,20,NA,14,NA,25,11,TRUE,NA,4,NA,19,10,31,24
2019-07-18,6,18,9,18,NA,17,NA,TRUE,27,22,NA,25,NA,16,NA,27,6,TRUE,NA,13,NA,20,13,28,27
2019-07-18,7,13,10,18,NA,17,NA,TRUE,30,19,NA,26,NA,19,NA,32,9,TRUE,NA,10,NA,14,21,25,37
2019-07-18,8,14,8,18,NA,14,NA,TRUE,31,24,NA,28,NA,27,NA,31,19,TRUE,NA,15,NA,20,15,23,34
2019-07-18,9,20,19,25,NA,13,NA,TRUE,36,28,NA,34,NA,41,NA,27,23,TRUE,NA,20,NA,21,9,33,32
2019-07-18,10,25,16,NA,NA,21,NA,TRUE,47,31,NA,41,NA,37,NA,56,15,TRUE,NA,15,NA,39,29,43,39
2019-07-18,11,25,23,NA,NA,25,NA,TRUE,57,36,NA,50,NA,36,NA,NA,21,TRUE,NA,NA,NA,27,27,41,64
2019-07-18,12,35,28,NA,NA,31,NA,TRUE,57,60,NA,NA,NA,30,NA,47,31,TRUE,NA,NA,NA,51,49,70,50
2019-07-18,13,52,43,NA,NA,45,NA,TRUE,43,61,NA,NA,NA,20,NA,31,56,TRUE,NA,NA,NA,56,57,35,45
2019-07-18,14,39,23,NA,NA,37,NA,TRUE,32,45,NA,NA,NA,18,NA,26,40,TRUE,NA,NA,NA,62,24,30,25
2019-07-18,15,29,3,NA,NA,20,NA,TRUE,30,28,NA,34,NA,21,NA,31,24,TRUE,NA,NA,NA,19,25,25,23
2019-07-18,16,16,10,NA,NA,28,NA,TRUE,19,24,NA,31,NA,18,NA,26,23,TRUE,NA,NA,NA,NA,4,35,18
2019-07-18,17,14,5,NA,NA,6,NA,TRUE,21,23,NA,25,NA,20,NA,13,20,TRUE,NA,NA,NA,30,1,2,21
2019-07-18,18,10,17,NA,NA,10,NA,TRUE,21,29,NA,21,NA,12,NA,16,24,TRUE,NA,NA,NA,37,10,NA,16
2019-07-18,19,23,18,NA,NA,31,NA,TRUE,20,12,NA,11,NA,13,NA,37,20,TRUE,NA,NA,NA,13,39,NA,NA
2019-07-18,20,18,19,NA,NA,31,NA,TRUE,12,17,NA,24,NA,7,NA,NA,15,TRUE,NA,NA,NA,16,35,NA,5
2019-07-18,21,7,13,NA,NA,10,NA,TRUE,4,19,NA,10,NA,10,NA,NA,7,TRUE,NA,NA,NA,14,14,NA,5
2019-07-18,22,6,1,NA,NA,10,NA,TRUE,6,13,NA,9,NA,10,NA,3,12,TRUE,NA,NA,NA,11,16,NA,10
2019-07-18,23,3,NA,NA,NA,7,NA,TRUE,15,14,NA,9,NA,8,NA,16,5,TRUE,NA,NA,NA,11,16,23,7
2019-07-18,24,3,3,NA,NA,9,NA,TRUE,13,11,NA,13,NA,7,NA,17,4,TRUE,NA,NA,NA,12,9,19,15
2019-07-19,1,3,5,NA,NA,3,NA,TRUE,NA,3,NA,5,NA,7,NA,16,3,TRUE,NA,NA,NA,9,1,21,15
2019-07-19,2,2,7,NA,NA,6,NA,TRUE,NA,10,NA,7,NA,6,NA,7,6,TRUE,NA,NA,NA,NA,1,14,7
2019-07-19,3,12,1,NA,NA,7,NA,TRUE,NA,12,NA,3,NA,8,NA,12,NA,TRUE,NA,NA,NA,NA,8,25,8
2019-07-19,4,10,4,NA,NA,8,NA,TRUE,10,9,NA,14,NA,10,NA,15,7,TRUE,NA,NA,NA,NA,10,18,13
2019-07-19,5,11,6,NA,NA,6,NA,TRUE,13,11,NA,15,NA,10,NA,22,5,TRUE,NA,NA,NA,NA,10,13,14
2019-07-19,6,8,5,NA,NA,9,NA,TRUE,18,14,NA,17,NA,10,NA,25,7,TRUE,NA,NA,NA,NA,13,23,27
2019-07-19,7,7,7,NA,NA,11,NA,TRUE,24,17,NA,20,NA,20,NA,25,10,TRUE,NA,NA,NA,NA,20,20,17
2019-07-19,8,5,4,NA,NA,6,NA,TRUE,27,15,NA,25,NA,21,NA,14,15,TRUE,NA,NA,NA,NA,11,25,22
2019-07-19,9,10,1,NA,NA,NA,NA,TRUE,26,22,NA,26,NA,21,NA,16,10,TRUE,NA,NA,NA,NA,7,22,34
2019-07-19,10,11,NA,NA,NA,NA,NA,TRUE,27,32,NA,23,NA,20,NA,20,10,TRUE,NA,NA,NA,NA,14,24,35
2019-07-19,11,23,15,NA,NA,NA,NA,TRUE,31,32,NA,25,NA,18,NA,25,10,TRUE,NA,NA,NA,NA,18,2,28
2019-07-19,12,31,23,NA,NA,NA,NA,TRUE,35,38,NA,26,NA,15,NA,18,27,TRUE,NA,NA,NA,NA,24,36,36
2019-07-19,13,31,17,NA,NA,31,NA,NA,40,35,NA,29,NA,21,NA,30,30,TRUE,NA,NA,NA,NA,18,31,7
2019-07-19,14,36,23,NA,NA,24,NA,NA,21,22,NA,23,NA,18,NA,27,23,TRUE,NA,NA,NA,NA,11,19,8
2019-07-19,15,30,24,NA,NA,23,NA,TRUE,20,21,NA,7,NA,18,NA,14,22,TRUE,NA,NA,NA,NA,10,22,18
2019-07-19,16,30,26,NA,NA,23,NA,TRUE,14,15,NA,11,NA,10,NA,21,19,TRUE,NA,NA,NA,NA,39,26,16
2019-07-19,17,17,20,NA,NA,26,NA,TRUE,29,20,NA,21,NA,13,NA,21,9,TRUE,NA,NA,NA,NA,15,17,13
2019-07-19,18,12,14,NA,NA,9,NA,TRUE,14,20,NA,10,NA,11,NA,23,12,TRUE,NA,NA,NA,NA,11,14,5
2019-07-19,19,13,7,NA,NA,15,NA,TRUE,14,17,NA,6,NA,11,NA,22,11,TRUE,NA,NA,NA,NA,16,6,14
2019-07-19,20,12,7,NA,NA,16,NA,TRUE,15,14,NA,7,NA,13,NA,32,11,TRUE,NA,NA,NA,NA,16,13,14
2019-07-19,21,17,8,NA,NA,12,NA,TRUE,16,10,NA,18,NA,21,NA,27,11,TRUE,NA,NA,NA,NA,12,15,16
2019-07-19,22,16,9,NA,NA,13,NA,TRUE,16,13,NA,9,NA,16,NA,12,11,TRUE,NA,NA,NA,NA,7,8,22
2019-07-19,23,13,1,NA,NA,12,NA,TRUE,10,13,NA,12,NA,17,NA,19,12,TRUE,NA,NA,NA,NA,8,10,25
2019-07-19,24,12,11,NA,NA,17,NA,TRUE,16,12,NA,8,NA,15,NA,25,15,TRUE,NA,NA,NA,23,16,8,10
2019-07-20,1,7,7,NA,NA,21,NA,TRUE,18,16,NA,22,NA,8,NA,30,9,TRUE,NA,NA,NA,29,12,13,20
2019-07-20,2,8,11,NA,NA,19,NA,TRUE,20,16,NA,21,NA,15,NA,25,17,TRUE,NA,NA,NA,17,13,19,24
2019-07-20,3,9,11,NA,NA,13,NA,TRUE,22,19,NA,14,NA,25,NA,23,6,TRUE,NA,NA,NA,23,19,32,18
2019-07-20,4,12,8,NA,NA,11,NA,TRUE,22,14,NA,16,NA,28,NA,23,9,TRUE,NA,NA,NA,25,13,23,18
2019-07-20,5,15,6,NA,NA,12,NA,TRUE,18,16,NA,12,NA,22,NA,23,13,TRUE,NA,NA,NA,12,11,21,21
2019-07-20,6,15,8,NA,NA,9,NA,TRUE,14,16,NA,10,NA,15,NA,21,12,TRUE,NA,NA,NA,15,17,21,25
2019-07-20,7,16,10,NA,NA,11,NA,TRUE,17,17,NA,27,NA,19,NA,32,12,TRUE,NA,NA,NA,20,14,12,23
2019-07-20,8,13,10,NA,NA,10,NA,TRUE,20,27,NA,23,NA,34,NA,25,13,TRUE,NA,NA,NA,19,19,28,26
2019-07-20,9,16,4,NA,NA,12,NA,TRUE,28,32,NA,36,NA,37,NA,19,14,NA,NA,NA,NA,36,9,21,35
2019-07-20,10,24,13,NA,NA,14,NA,TRUE,34,40,NA,28,NA,24,NA,11,20,NA,NA,NA,NA,27,8,46,31
2019-07-20,11,20,20,NA,NA,22,NA,TRUE,37,37,NA,32,NA,23,NA,24,21,NA,NA,NA,NA,41,30,41,33
2019-07-20,12,32,19,NA,NA,26,NA,TRUE,42,39,NA,35,NA,14,NA,33,27,TRUE,NA,NA,NA,51,19,45,30
2019-07-20,13,31,20,NA,NA,24,NA,TRUE,39,35,NA,24,NA,NA,NA,26,23,TRUE,NA,NA,NA,36,30,32,27
2019-07-20,14,40,16,NA,NA,21,NA,TRUE,29,35,NA,38,NA,NA,NA,24,19,TRUE,NA,NA,NA,46,20,33,30
2019-07-20,15,25,23,NA,NA,16,NA,TRUE,30,46,NA,23,NA,NA,NA,34,24,TRUE,NA,NA,NA,41,13,36,9
2019-07-20,16,26,25,NA,NA,22,NA,TRUE,26,42,NA,32,NA,8,NA,29,27,TRUE,NA,NA,NA,18,25,48,20
2019-07-20,17,35,21,NA,NA,34,NA,TRUE,19,26,NA,18,NA,8,NA,23,28,TRUE,NA,NA,NA,32,29,49,7
2019-07-20,18,34,24,NA,NA,28,NA,TRUE,16,15,NA,16,NA,26,NA,26,27,TRUE,NA,NA,NA,8,16,4,12
2019-07-20,19,34,15,NA,NA,25,NA,TRUE,17,11,NA,13,NA,23,NA,29,27,TRUE,NA,NA,NA,20,19,22,17
2019-07-20,20,26,14,NA,NA,19,NA,TRUE,14,16,NA,16,NA,21,NA,27,12,TRUE,NA,NA,NA,26,18,19,7
2019-07-20,21,14,2,NA,NA,21,NA,TRUE,14,17,NA,22,NA,25,NA,31,12,TRUE,NA,NA,NA,18,19,10,20
2019-07-20,22,13,6,NA,NA,18,NA,TRUE,19,16,NA,5,NA,22,NA,21,7,TRUE,NA,NA,NA,21,10,11,15
2019-07-20,23,12,7,NA,NA,16,NA,TRUE,15,14,NA,7,NA,15,NA,2,7,TRUE,NA,NA,NA,12,21,19,20
2019-07-20,24,9,5,NA,NA,13,NA,TRUE,16,12,NA,16,NA,14,NA,35,8,TRUE,NA,NA,NA,6,11,17,17
2019-07-21,1,9,10,NA,NA,8,NA,TRUE,15,10,NA,12,NA,13,NA,27,10,TRUE,NA,NA,NA,10,6,8,12
2019-07-21,2,9,12,NA,NA,14,NA,TRUE,13,4,NA,3,NA,13,NA,25,11,TRUE,NA,NA,NA,16,9,17,2
2019-07-21,3,8,12,NA,NA,13,NA,TRUE,14,9,NA,14,NA,13,NA,20,13,TRUE,NA,NA,NA,15,11,NA,19
2019-07-21,4,9,13,NA,NA,11,NA,TRUE,14,11,NA,7,NA,19,NA,21,6,TRUE,NA,NA,NA,25,12,21,12
2019-07-21,5,12,12,NA,NA,9,NA,TRUE,18,11,NA,18,NA,20,NA,19,6,TRUE,NA,NA,NA,18,10,22,15
2019-07-21,6,12,11,NA,NA,14,NA,TRUE,20,20,NA,30,NA,22,NA,21,10,TRUE,NA,NA,NA,17,19,23,17
2019-07-21,7,16,11,NA,NA,10,NA,TRUE,22,17,NA,17,NA,21,NA,25,NA,TRUE,NA,NA,NA,19,23,24,21
2019-07-21,8,14,11,NA,NA,9,NA,TRUE,15,19,NA,15,NA,18,NA,22,NA,TRUE,NA,NA,NA,23,23,17,17
2019-07-21,9,17,5,NA,NA,16,NA,TRUE,18,28,NA,15,NA,14,NA,6,NA,TRUE,NA,NA,NA,30,7,4,13
2019-07-21,10,20,5,NA,NA,16,NA,TRUE,18,24,NA,21,NA,9,NA,2,NA,TRUE,NA,NA,NA,27,NA,27,11
2019-07-21,11,21,5,NA,NA,12,NA,TRUE,17,7,NA,11,NA,6,NA,NA,NA,TRUE,NA,NA,NA,11,8,NA,18
2019-07-21,12,10,7,NA,NA,9,NA,TRUE,12,16,NA,11,NA,7,NA,NA,NA,TRUE,NA,NA,NA,20,2,15,4
2019-07-21,13,10,13,NA,NA,8,NA,TRUE,12,25,NA,11,NA,9,NA,6,NA,TRUE,NA,NA,NA,9,5,5,NA
2019-07-21,14,6,NA,NA,NA,7,NA,TRUE,11,5,NA,8,NA,NA,NA,12,NA,TRUE,NA,NA,NA,20,1,9,16
2019-07-21,15,15,NA,NA,NA,12,NA,TRUE,16,5,NA,11,NA,NA,NA,9,NA,TRUE,NA,NA,NA,NA,27,40,5
2019-07-21,16,8,NA,NA,NA,25,NA,TRUE,16,12,NA,9,NA,NA,NA,15,NA,TRUE,NA,NA,NA,6,22,17,11
2019-07-21,17,15,6,NA,NA,17,NA,TRUE,15,17,NA,12,NA,NA,NA,14,NA,TRUE,NA,NA,NA,26,9,13,14
2019-07-21,18,9,12,NA,NA,6,NA,TRUE,14,14,NA,10,NA,9,NA,13,NA,TRUE,NA,NA,NA,3,8,6,10
2019-07-21,19,10,15,NA,NA,13,NA,TRUE,9,13,NA,NA,NA,11,NA,12,NA,TRUE,NA,NA,NA,9,9,13,15
2019-07-21,20,13,8,NA,NA,9,NA,TRUE,10,14,NA,NA,NA,10,NA,31,NA,TRUE,NA,NA,NA,19,19,6,NA
2019-07-21,21,13,6,NA,NA,13,NA,TRUE,11,14,NA,9,NA,6,NA,13,NA,TRUE,NA,NA,NA,10,14,NA,19
2019-07-21,22,13,NA,NA,NA,8,NA,TRUE,8,10,NA,8,NA,9,NA,3,NA,TRUE,NA,NA,NA,18,18,NA,6
2019-07-21,23,18,2,NA,NA,14,NA,TRUE,17,14,NA,13,NA,11,NA,7,NA,TRUE,NA,NA,NA,16,29,NA,14
2019-07-21,24,14,4,NA,NA,16,NA,TRUE,11,13,NA,9,NA,10,NA,6,NA,TRUE,NA,NA,NA,15,3,NA,9
2019-07-22,1,13,2,NA,NA,14,NA,TRUE,11,14,NA,15,NA,11,NA,11,NA,TRUE,NA,NA,NA,11,7,NA,12
2019-07-22,2,16,4,NA,NA,14,NA,TRUE,10,19,NA,9,NA,10,NA,9,NA,TRUE,NA,NA,NA,NA,12,NA,6
2019-07-22,3,18,4,NA,NA,12,NA,TRUE,18,30,NA,6,NA,10,NA,6,NA,TRUE,NA,NA,NA,16,5,NA,13
2019-07-22,4,21,5,NA,NA,11,NA,TRUE,16,15,NA,5,NA,5,NA,11,NA,TRUE,NA,NA,NA,9,11,2,42
2019-07-22,5,16,NA,NA,NA,10,NA,TRUE,20,9,NA,5,NA,6,NA,10,NA,TRUE,NA,NA,NA,6,27,11,14
2019-07-22,6,23,NA,NA,NA,12,NA,TRUE,9,12,NA,18,NA,13,NA,11,NA,TRUE,NA,NA,NA,12,17,17,20
2019-07-22,7,22,3,NA,NA,12,NA,TRUE,8,12,NA,21,NA,18,NA,10,NA,TRUE,NA,NA,NA,31,16,16,20
2019-07-22,8,24,1,NA,NA,15,NA,TRUE,17,9,NA,31,NA,21,NA,13,NA,TRUE,NA,NA,NA,24,NA,7,20
2019-07-22,9,24,NA,NA,NA,7,NA,TRUE,24,21,NA,14,NA,16,NA,9,21,TRUE,NA,NA,NA,29,NA,29,28
2019-07-22,10,NA,NA,NA,NA,14,NA,TRUE,21,32,NA,17,NA,13,NA,11,12,TRUE,NA,NA,NA,45,NA,17,24
2019-07-22,11,NA,17,NA,NA,12,NA,TRUE,19,8,NA,25,NA,7,NA,21,15,TRUE,NA,NA,NA,28,NA,38,19
2019-07-22,12,NA,24,NA,NA,14,NA,TRUE,20,20,NA,12,NA,13,NA,8,22,TRUE,NA,NA,NA,38,NA,10,18
2019-07-22,13,NA,18,NA,NA,16,NA,TRUE,32,46,NA,30,NA,5,NA,6,25,TRUE,NA,NA,NA,33,NA,4,14
2019-07-22,14,26,22,NA,NA,21,NA,TRUE,13,28,NA,37,NA,9,NA,13,29,TRUE,NA,NA,NA,13,NA,20,17
2019-07-22,15,34,18,NA,NA,18,NA,TRUE,25,12,NA,8,NA,13,NA,19,23,TRUE,NA,NA,NA,NA,3,16,15
2019-07-22,16,28,16,NA,NA,11,NA,TRUE,17,8,NA,17,NA,15,NA,18,16,TRUE,NA,NA,NA,NA,12,11,9
2019-07-22,17,16,10,NA,NA,14,NA,TRUE,11,4,NA,1,NA,5,NA,6,15,TRUE,NA,NA,NA,NA,10,6,11
2019-07-22,18,10,10,NA,NA,6,NA,TRUE,7,6,NA,2,NA,5,NA,10,7,TRUE,NA,NA,NA,NA,11,16,6
2019-07-22,19,6,8,NA,NA,13,NA,TRUE,6,12,NA,12,NA,9,NA,11,6,TRUE,NA,NA,NA,NA,9,3,15
2019-07-22,20,8,9,NA,NA,10,NA,TRUE,12,6,NA,8,NA,10,NA,18,4,TRUE,NA,NA,NA,NA,10,13,14
2019-07-22,21,10,14,NA,NA,6,NA,TRUE,12,4,NA,9,NA,13,NA,16,10,TRUE,NA,NA,NA,13,13,13,6
2019-07-22,22,12,5,NA,NA,16,NA,TRUE,9,11,NA,13,NA,12,NA,9,7,TRUE,NA,NA,NA,14,13,13,16
2019-07-22,23,14,NA,NA,NA,12,NA,TRUE,15,14,NA,18,NA,13,NA,13,6,TRUE,NA,NA,NA,17,23,15,20
2019-07-22,24,12,8,NA,NA,13,NA,TRUE,12,16,NA,9,NA,13,NA,10,9,TRUE,NA,NA,NA,19,16,9,21
2019-07-23,1,10,13,NA,NA,10,NA,TRUE,10,16,NA,14,NA,16,NA,21,10,TRUE,NA,NA,NA,17,17,11,14
2019-07-23,2,9,5,NA,NA,13,NA,TRUE,11,14,NA,18,NA,11,NA,20,10,TRUE,NA,NA,NA,14,11,14,10
2019-07-23,3,11,3,NA,NA,12,NA,TRUE,13,9,NA,20,NA,9,NA,16,8,TRUE,NA,NA,NA,8,4,15,9
2019-07-23,4,10,6,NA,NA,6,NA,TRUE,11,12,NA,19,NA,14,NA,22,7,TRUE,NA,NA,NA,20,10,16,27
2019-07-23,5,9,3,NA,NA,11,NA,TRUE,13,18,NA,18,NA,15,NA,19,16,TRUE,NA,NA,NA,17,12,11,19
2019-07-23,6,13,8,NA,NA,12,NA,TRUE,9,20,NA,12,NA,24,NA,21,17,TRUE,NA,NA,NA,23,18,7,21
2019-07-23,7,8,4,NA,NA,11,NA,TRUE,18,19,NA,16,NA,31,NA,18,8,TRUE,NA,NA,NA,18,17,16,21
2019-07-23,8,14,4,NA,NA,14,NA,TRUE,20,23,NA,26,NA,22,NA,21,19,TRUE,NA,NA,NA,26,18,27,25
2019-07-23,9,15,6,NA,NA,15,NA,TRUE,22,28,NA,28,NA,19,NA,16,16,TRUE,NA,NA,NA,20,11,28,15
2019-07-23,10,20,3,NA,NA,17,NA,TRUE,NA,22,NA,25,NA,22,NA,11,19,TRUE,NA,NA,NA,16,8,5,26
2019-07-23,11,26,17,NA,NA,17,NA,TRUE,NA,27,NA,33,NA,15,NA,23,15,TRUE,NA,NA,NA,29,19,53,32
2019-07-23,12,28,24,NA,NA,21,NA,TRUE,NA,33,NA,20,NA,15,NA,18,21,TRUE,NA,NA,NA,44,23,35,28
2019-07-23,13,27,8,NA,NA,26,NA,TRUE,NA,28,NA,28,NA,14,NA,22,22,TRUE,NA,NA,NA,23,25,34,24
2019-07-23,14,36,4,NA,NA,22,NA,TRUE,19,22,NA,31,NA,10,NA,18,28,TRUE,NA,NA,NA,26,22,20,14
2019-07-23,15,24,7,NA,NA,24,NA,TRUE,12,26,NA,11,NA,16,NA,30,24,TRUE,NA,NA,NA,NA,39,NA,13
2019-07-23,16,18,8,NA,NA,15,NA,TRUE,15,23,NA,5,NA,7,NA,11,15,TRUE,NA,NA,NA,21,NA,NA,18
2019-07-23,17,10,21,NA,NA,NA,NA,TRUE,13,10,NA,24,NA,11,NA,8,11,TRUE,NA,NA,NA,34,3,NA,11
2019-07-23,18,13,21,NA,NA,11,NA,TRUE,14,10,NA,6,NA,14,NA,21,9,TRUE,NA,NA,NA,3,14,NA,11
2019-07-23,19,13,18,NA,NA,26,NA,TRUE,14,11,NA,7,NA,10,NA,30,14,TRUE,NA,NA,NA,8,26,NA,6
2019-07-23,20,12,12,NA,NA,16,NA,TRUE,12,14,NA,5,NA,10,NA,23,9,TRUE,NA,NA,NA,3,24,NA,16
2019-07-23,21,12,7,NA,NA,6,NA,TRUE,8,15,NA,15,NA,13,NA,22,10,TRUE,NA,NA,NA,11,14,NA,24
2019-07-23,22,12,10,NA,NA,10,NA,TRUE,15,9,NA,22,NA,14,NA,16,5,TRUE,NA,NA,NA,6,11,NA,24
2019-07-23,23,10,9,NA,NA,11,NA,TRUE,12,7,NA,9,NA,11,NA,17,11,TRUE,NA,NA,NA,17,22,NA,8
2019-07-23,24,NA,8,NA,NA,12,NA,NA,16,8,NA,12,NA,10,NA,21,12,TRUE,NA,NA,NA,15,7,NA,12
2019-07-24,1,8,NA,NA,NA,10,NA,NA,15,6,NA,20,NA,9,NA,30,5,TRUE,NA,NA,NA,11,9,15,12
2019-07-24,2,4,6,NA,NA,8,NA,NA,11,11,NA,4,NA,10,NA,23,4,TRUE,NA,NA,NA,14,5,5,16
2019-07-24,3,5,5,NA,NA,5,NA,NA,15,18,NA,7,NA,6,NA,11,3,TRUE,NA,NA,NA,8,6,5,13
